year,office,state,last_name,party,vote_percent,vote_count
2016,House,WV,Detch,DEM,0.23975073794686783,49708
2016,House,WI,Ryan,REP,0.64947141102909,230072
2016,House,WI,Solen,DEM,0.30205930923513385,107003
2016,House,WI,Pocan,DEM,0.6871753002059992,273537
2016,House,WI,Theron,REP,0.3116213636135256,124044
2016,House,WI,Kind,DEM,0.9885969965817875,257401
2016,House,WI,Moore,DEM,0.7674245143930654,220181
2016,House,WI,Craig,IND,0.11674084814348801,33494
2016,House,WI,Sensenbrenner,REP,0.6670333943977649,260706
2016,House,WI,Penebaker,DEM,0.2928969102762227,114477
2016,House,WI,Grothman,REP,0.5715473580769521,204147
2016,House,WI,Lloyd,DEM,0.37255972428699013,133072
2016,House,WI,Slattery,IND,0.05519859567784581,19716
2016,House,WI,Duffy,REP,0.6167151110632648,223418
2016,House,WI,Hoeft,DEM,0.3827052123962448,138643
2016,House,WI,Gallagher,REP,0.6264555500577272,227892
2016,House,WI,Nelson,DEM,0.37297817362141955,135682
2016,House,WY,Cheney,REP,0.6202974072191154,156176
2016,House,WY,Greene,DEM,0.2997346847991866,75466
2014,Senate,AL,Sessions,REP,0.9725164712928895,795606
2014,Senate,AK,Sullivan,REP,0.479621104815864,135445
2014,Senate,AK,Begich,DEM,0.45832507082152973,129431
2014,Senate,AR,Cotton,REP,0.564974837906561,478819
2014,Senate,AR,Pryor,DEM,0.39430327844673485,334174
2014,Senate,CO,Gardner,REP,0.4820495056975353,983891
2014,Senate,CO,Udall,DEM,0.46260468835280527,944203
2014,Senate,DE,Coons,DEM,0.5582640425913741,130655
2014,Senate,DE,Wade,REP,0.422251941992326,98823
2014,Senate,GA,Perdue,REP,0.5288906283771548,1358088
2014,Senate,GA,Nunn,DEM,0.4520635328617243,1160811
2014,Senate,HI,Schatz,DEM,0.6976968347023806,246827
2014,Senate,HI,Cavasso,REP,0.2770299682848372,98006
2014,Senate,ID,Risch,REP,0.6532836196445319,285596
2014,Senate,ID,Mitchell,DEM,0.34671638035546815,151574
2014,Senate,IL,Durbin,DEM,0.5354868393922718,1929637
2014,Senate,IL,Oberweis,REP,0.42694987871577755,1538522
2014,Senate,IA,Ernst,REP,0.5210011507479861,588575
2014,Senate,IA,Braley,DEM,0.43761175533327434,494370
2014,Senate,IA,Stewart,IND,0.023736390192086395,26815
2014,Senate,KS,Orman,IND,0.42527802759437583,368372
2014,Senate,KY,McConnell,REP,0.5618810364183894,806787
2014,Senate,KY,Grimes,DEM,0.4072087406363259,584698
2014,Senate,LA,Cassidy,REP,0.40966710234204956,603048
2014,Senate,LA,Landrieu,DEM,0.42077682460578625,619402
2014,Senate,LA,Maness,REP,0.1376018651616392,202556
2014,Senate,LA,Clements,REP,0.009628108942395743,14173
2014,Senate,LA,Ables,DEM,0.007692025510107035,11323
2014,Senate,LA,Waymire,DEM,0.003174497501433381,4673
2014,Senate,LA,Senegal,DEM,0.0026052210395884905,3835
2014,Senate,ME,Collins,REP,0.6845853035059138,413495
2014,Senate,ME,Bellows,DEM,0.31496933815446154,190244
2014,Senate,MA,Markey,DEM,0.6186864859576052,1289944
2014,Senate,MA,Herr,REP,0.379837235224262,791950
2014,Senate,MI,Peters,DEM,0.5461431397201912,1704936
2014,Senate,MI,Land,REP,0.4132901954817372,1290199
2014,Senate,MN,McFadden,REP,0.4290764500930595,850227
2014,Senate,MS,Cochran,REP,0.5989969265246305,378481
2014,Senate,MS,Childers,DEM,0.37894431976804915,239439
2014,Senate,MT,Daines,REP,0.5778636439839275,213709
2014,Senate,MT,Curtis,DEM,0.4006857278828422,148184
2014,Senate,NE,Sasse,REP,0.643368860544438,347636
2014,Senate,NE,Domina,DEM,0.31485350808847073,170127
2014,Senate,NH,Shaheen,DEM,0.5145536597706895,251184
2014,Senate,NH,Brown,REP,0.48211136125729526,235347
2014,Senate,NJ,Booker,DEM,0.5583559548229907,1043866
2014,Senate,NJ,Bell,REP,0.42325872476310955,791297
2014,Senate,NJ,Boss,IND,0.0024139692490378626,4513
2014,Senate,NJ,Sabas,IND,0.0018956585461090592,3544
2014,Senate,NM,Udall,DEM,0.5555881017873701,286409
2014,Senate,NM,Weh,REP,0.44441189821262994,229097
2014,Senate,NC,Tillis,REP,0.4882064541977257,1423259
2014,Senate,NC,Hagan,DEM,0.47256199316635344,1377651
2014,Senate,OK,Inhofe,REP,0.6800823166608385,558166
2014,Senate,OK,Silverstein,DEM,0.2854850481216181,234307
2014,Senate,OK,Farr,IND,0.01285923680417383,10554
2014,Senate,OK,Woods,IND,0.012078227633103579,9913
2014,Senate,OK,DeLozier,IND,0.009495170780265932,7793
2014,Senate,OK,Lankford,REP,0.6785342737760236,557002
2014,Senate,OK,Johnson,DEM,0.28983542252920613,237923
2014,Senate,OK,Beard,IND,0.03163030369477031,25965
2014,Senate,OR,Wehby,REP,0.36866472635120806,538847
2014,Senate,RI,Reed,DEM,0.7058264804448119,223675
2014,Senate,RI,Zaccaria,REP,0.29247265681702,92684
2014,Senate,SC,Graham,REP,0.5426615325685946,672941
2014,Senate,SC,Hutto,DEM,0.36830514283410276,456726
2014,Senate,SC,Scott,REP,0.6111589998886182,757215
2014,Senate,SC,Dickerson,DEM,0.3709359780852345,459583
2014,Senate,SD,Rounds,REP,0.5037042074069832,140741
2014,Senate,SD,Weiland,DEM,0.2951054357006857,82456
2014,Senate,SD,Pressler,IND,0.17086238243167795,47741
2014,Senate,SD,Howie,IND,0.030327974460653086,8474
2014,Senate,TN,Alexander,REP,0.6186657836419674,850087
2014,Senate,TN,Ball,DEM,0.31865159217358713,437848
2014,Senate,TN,Emerson,IND,0.00811970321636895,11157
2014,Senate,TN,Page,IND,0.0056132715701222285,7713
2014,Senate,TN,Tyler,IND,0.004191213661653561,5759
2014,Senate,TN,James,IND,0.004132264485304553,5678
2014,Senate,TN,Phillips,IND,0.0017364535156633783,2386
2014,Senate,TN,Gauthier,IND,0.0016840542477975934,2314
2014,Senate,TN,Schechter,IND,0.0012175552102702564,1673
2014,Senate,TN,Salekin,IND,0.000572753108477401,787
2014,Senate,TX,Cornyn,REP,0.6156003905034854,2861531
2014,Senate,TX,Alameel,DEM,0.343645433505767,1597387
2014,Senate,VA,Warner,DEM,0.49149932271994207,1073667
2014,Senate,VA,Gillespie,REP,0.4833843219852111,1055940
2014,Senate,WV,Capito,REP,0.6211744168362028,281820
2014,Senate,WV,Tennant,DEM,0.34464137327552574,156360
2014,Senate,WY,Enzi,REP,0.7218599679315874,121554
2014,Senate,WY,Hardy,DEM,0.17445810321277985,29377
2014,Senate,WY,Gottshall,IND,0.07904863709246392,13311
2014,House,AL,Byrne,REP,0.6815691632618206,103758
2014,House,AL,LeFlore,DEM,0.3171302074438036,48278
2014,House,AL,Roby,REP,0.6734245498713918,113103
2014,House,AL,Wright,DEM,0.3256406592359722,54692
2014,House,AL,Rogers,REP,0.6612054654577959,103558
2014,House,AL,Smith,DEM,0.33722385391393184,52816
2014,House,AL,Aderholt,REP,0.9857441819045357,132831
2014,House,AL,Brooks,REP,0.7442409694529405,115338
2014,House,AL,Bray,IND,0.2516873798185502,39005
2014,House,AL,Palmer,REP,0.7618142998840005,135945
2014,House,AL,Lester,DEM,0.23699208177126238,42291
2014,House,AL,Sewell,DEM,0.9837232062046078,133687
2014,House,AK,Young,REP,0.5096571471468251,142572
2014,House,AK,Dunbar,DEM,0.4096718035611512,114602
2014,House,AS,Amata,REP,0.4202615654889713,4306
2014,House,AS,Faleomavaega,DEM,0.30812024204567634,3157
2014,House,AS,Tulafono,DEM,0.11028694124536405,1130
2014,House,AS,Jamias,DEM,0.06363458910794456,652
2014,House,AS,Lancaster,IND,0.026156548897130587,268
2014,House,AS,Suitonu-Chapman,DEM,0.022350185438219792,229
2014,House,AS,Tuika,IND,0.019617411672847942,201
2014,House,AS,Māta'utia,DEM,0.015615850087839157,160
2014,House,AS,Ude,IND,0.013956666016006246,143
2014,House,AZ,Kirkpatrick,DEM,0.5261136380824789,97391
2014,House,AZ,Tobin,REP,0.4738863619175211,87723
2014,House,AZ,McSally,REP,0.5001435962892895,109714
2014,House,AZ,Barber,DEM,0.49938230802543704,109547
2014,House,AZ,Grijalva,DEM,0.5572451832841766,58192
2014,House,AZ,Saucedo Mercer,REP,0.44226644195043474,46185
2014,House,AZ,Gosar,REP,0.699627238424697,122560
2014,House,AZ,Weisser,DEM,0.2579019174672763,45179
2014,House,AZ,Salmon,REP,0.6957813031098332,124867
2014,House,AZ,Woods,DEM,0.3042186968901668,54596
2014,House,AZ,Schweikert,REP,0.6486164504244755,129578
2014,House,AZ,Williamson,DEM,0.3513835495755246,70198
2014,House,AZ,Gallego,DEM,0.7485439037182212,54235
2014,House,AZ,Franks,REP,0.7581165771369334,128710
2014,House,AZ,Sinema,DEM,0.5467598820204613,88609
2014,House,AZ,Rogers,REP,0.4186113956387062,67841
2014,House,AR,Crawford,REP,0.632536075330181,124139
2014,House,AR,McPherson,DEM,0.32383723300179357,63555
2014,House,AR,Hill,REP,0.5185732945687439,123073
2014,House,AR,Hays,DEM,0.436004719167404,103477
2014,House,AR,Womack,REP,0.7941446041846701,151630
2014,House,AR,Westerman,REP,0.5374688911420408,110789
2014,House,AR,Witt,DEM,0.42566135127661536,87742
2014,House,CA,La Malfa,REP,0.6103007782892426,132052
2014,House,CA,Hall,DEM,0.3896992217107574,84320
2014,House,CA,Huffman,DEM,0.7499126533164157,163124
2014,House,CA,Mensing,REP,0.25008734668358434,54400
2014,House,CA,Garamendi,DEM,0.527246106748303,79224
2014,House,CA,Logue,REP,0.47275389325169703,71036
2014,House,CA,McClintock,REP,0.6004906836416684,126784
2014,House,CA,Moore,REP,0.3995093163583317,84350
2014,House,CA,Thompson,DEM,0.7573153060509034,129613
2014,House,CA,Matsui,DEM,0.7268912600407625,97008
2014,House,CA,McCray,REP,0.2731087399592375,36448
2014,House,CA,Bera,DEM,0.5039626988839079,92521
2014,House,CA,Ose,REP,0.4960373011160921,91066
2014,House,CA,Cook,REP,0.6764685339107355,77480
2014,House,CA,Conaway,DEM,0.32353146608926453,37056
2014,House,CA,McNerney,DEM,0.5237038381571565,63475
2014,House,CA,Amador,REP,0.47629616184284346,57729
2014,House,CA,Denham,REP,0.5614892009068851,70582
2014,House,CA,Eggman,DEM,0.43851079909311486,55123
2014,House,CA,Desaulnier,DEM,0.6727393479978473,117502
2014,House,CA,Phan,REP,0.3272606520021527,57160
2014,House,CA,Pelosi,DEM,0.8325375525319353,160067
2014,House,CA,Dennis,REP,0.16746244746806474,32197
2014,House,CA,Lee,DEM,0.8847876658737286,168491
2014,House,CA,Sundeen,REP,0.11521233412627145,21940
2014,House,CA,Speier,DEM,0.7669598916497928,114389
2014,House,CA,Chew,REP,0.2330401083502072,34757
2014,House,CA,Swalwell,DEM,0.6980532657831022,99756
2014,House,CA,Bussell,REP,0.3019467342168978,43150
2014,House,CA,Costa,DEM,0.5073119929839948,46277
2014,House,CA,Tacherra,REP,0.49268800701600524,44943
2014,House,CA,Honda,DEM,0.5175361585619903,69561
2014,House,CA,Khanna,DEM,0.48246384143800963,64847
2014,House,CA,Eshoo,DEM,0.6775432057274958,133060
2014,House,CA,Fox,REP,0.3224567942725042,63326
2014,House,CA,Lofgren,DEM,0.6721131874667418,85888
2014,House,CA,Murray,DEM,0.3278868125332582,41900
2014,House,CA,Farr,DEM,0.7517795865120105,106034
2014,House,CA,Valadao,REP,0.5783413331317636,45907
2014,House,CA,Renteria,DEM,0.4216586668682364,33470
2014,House,CA,Nunes,REP,0.7203506772059816,96053
2014,House,CA,Augilera-Marrero,DEM,0.2796493227940184,37289
2014,House,CA,McCarthy,REP,0.7483941720194266,100317
2014,House,CA,Garcia,DEM,0.2516058279805734,33726
2014,House,CA,Capps,DEM,0.5192712053683712,103228
2014,House,CA,Mitchum,REP,0.4807287946316287,95566
2014,House,CA,Knight,REP,0.5334087243144681,60847
2014,House,CA,Strickland,REP,0.46659127568553194,53225
2014,House,CA,Brownley,DEM,0.5133163358437016,87176
2014,House,CA,Gorell,REP,0.4866836641562984,82653
2014,House,CA,Chu,DEM,0.5935726602915817,75728
2014,House,CA,Orswell,REP,0.40642733970841827,51852
2014,House,CA,Schiff,DEM,0.764950442360141,91996
2014,House,CA,Cardenas,DEM,0.746131275971463,50096
2014,House,CA,Leader,REP,0.25386872402853694,17045
2014,House,CA,Sherman,DEM,0.656399990901026,86568
2014,House,CA,Reed,REP,0.3436000090989741,45315
2014,House,CA,Aguilar,DEM,0.5173374488896015,51622
2014,House,CA,Chabot,REP,0.48266255111039846,48162
2014,House,CA,Napolitano,DEM,0.5965571167926451,50353
2014,House,CA,Alas,REP,0.40344288320735494,34053
2014,House,CA,Lieu,DEM,0.5918724150553731,108331
2014,House,CA,Carr,REP,0.40812758494462686,74700
2014,House,CA,Becerra,DEM,0.7253533697927654,44697
2014,House,CA,Edwards,DEM,0.27464663020723457,16924
2014,House,CA,Torres,DEM,0.634519315717613,39502
2014,House,CA,Gagnier,DEM,0.36548068428238695,22753
2014,House,CA,Ruiz,DEM,0.5418409262034158,72682
2014,House,CA,Nestande,REP,0.45815907379658416,61457
2014,House,CA,Bass,DEM,0.8428133544645501,96787
2014,House,CA,King,REP,0.15718664553544995,18051
2014,House,CA,Sanchez,DEM,0.5909017059301381,58192
2014,House,CA,Campos,REP,0.4090982940698619,40288
2014,House,CA,Royce,REP,0.6854494276599737,91319
2014,House,CA,Anderson,DEM,0.31455057234002626,41906
2014,House,CA,Roybal-Allard,DEM,0.6117580347921181,30208
2014,House,CA,Sanchez,DEM,0.3882419652078819,19171
2014,House,CA,Takano,DEM,0.5664301915930698,46948
2014,House,CA,Adams,REP,0.43356980840693016,35936
2014,House,CA,Calvert,REP,0.6573771937560632,74540
2014,House,CA,Sheridan,DEM,0.3426228062439369,38850
2014,House,CA,Waters,DEM,0.7095680332376123,69681
2014,House,CA,Wood,REP,0.29043196676238775,28521
2014,House,CA,Hahn,DEM,0.8665156399756034,59670
2014,House,CA,Walters,REP,0.6512074744324808,106083
2014,House,CA,Leavens,DEM,0.3487925255675191,56819
2014,House,CA,Sanchez,DEM,0.5969873372141872,49738
2014,House,CA,Nick,REP,0.4030126627858129,33577
2014,House,CA,Lowenthal,DEM,0.5598946515397083,69091
2014,House,CA,Whallon,REP,0.44010534846029176,54309
2014,House,CA,Rohrabacher,REP,0.6412197145227266,112082
2014,House,CA,Savary,DEM,0.35878028547727336,62713
2014,House,CA,Issa,REP,0.6016905517892388,98161
2014,House,CA,Peiser,DEM,0.3983094482107612,64981
2014,House,CA,Hunter,REP,0.712000712019784,111997
2014,House,CA,Kimber,DEM,0.287999287980216,45302
2014,House,CA,Vargas,DEM,0.6878950579621721,56373
2014,House,CA,Meade,REP,0.31210494203782796,25577
2014,House,CA,Peters,DEM,0.5158687073267492,98826
2014,House,CA,DeMaio,REP,0.4841312926732508,92746
2014,House,CA,Davis,DEM,0.5883656210315852,87104
2014,House,CA,Wilske,REP,0.4116343789684148,60940
2014,House,CO,DeGette,DEM,0.658114717013652,183281
2014,House,CO,Walsh,REP,0.2897082163350018,80682
2014,House,CO,Polis,DEM,0.5674312390697943,196300
2014,House,CO,Leing,REP,0.4325687609302057,149645
2014,House,CO,Tipton,REP,0.5798193788881736,163011
2014,House,CO,Tapia,DEM,0.35698813051102474,100364
2014,House,CO,Buck,REP,0.646727654123634,185292
2014,House,CO,Meyers,DEM,0.29223369760599216,83727
2014,House,CO,Lamborn,REP,0.5979798748359362,157182
2014,House,CO,Halter,DEM,0.4020201251640638,105673
2014,House,CO,Coffman,REP,0.5189806106207495,143467
2014,House,CO,Romanoff,DEM,0.4299196932426566,118847
2014,House,CO,Perlmutter,DEM,0.5507295378293323,148225
2014,House,CO,Ytterberg,REP,0.44927046217066763,120918
2014,House,CT,Larson,DEM,0.5848605431405217,127430
2014,House,CT,Corey,REP,0.36078868740275655,78609
2014,House,CT,Courtney,DEM,0.5760125649305068,131294
2014,House,CT,Hopkins-Cavanagh,REP,0.3546477958725256,80837
2014,House,CT,DeLauro,DEM,0.6192703594853743,130009
2014,House,CT,Brown,REP,0.33082943140626564,69454
2014,House,CT,Himes,DEM,0.5100653923541247,101401
2014,House,CT,Debicella,REP,0.44370724346076457,88209
2014,House,CT,Esty,DEM,0.498150500935298,106256
2014,House,CT,Greenberg,REP,0.4332094083009456,92404
2014,House,DE,Carney,DEM,0.592577401486074,137251
2014,House,DE,Izzo,REP,0.3676155031798184,85146
2014,House,DC,Norton,DEM,0.8372824955059252,143923
2014,House,DC,Rimensnyder,REP,0.06790852448907168,11673
2014,House,DC,Krepp,IND,0.052945727865590805,9101
2014,House,FL,Miller,REP,0.7014697696553541,165086
2014,House,FL,Bryan,DEM,0.2335994697101677,54976
2014,House,FL,Graham,DEM,0.5048282488589959,126096
2014,House,FL,Southerland,REP,0.49348226439266557,123262
2014,House,FL,Yoho,REP,0.649847689557666,148691
2014,House,FL,Wheeler,DEM,0.32302051055684,73910
2014,House,FL,Crenshaw,REP,0.7827707445006227,177887
2014,House,FL,Brown,DEM,0.6547497624973044,112340
2014,House,FL,Smith,REP,0.34525023750269557,59237
2014,House,FL,DeSantis,REP,0.6254453251673143,166254
2014,House,FL,Cox,DEM,0.3745546748326856,99563
2014,House,FL,Mica,REP,0.6359898575478509,144474
2014,House,FL,Neuman,DEM,0.32140215879276646,73011
2014,House,FL,Posey,REP,0.658358620538918,180728
2014,House,FL,Rothblatt,DEM,0.34141916776254677,93724
2014,House,FL,Grayson,DEM,0.5397462588711626,93850
2014,House,FL,Platt,REP,0.43112412151048435,74963
2014,House,FL,Webster,REP,0.6154084291451323,143128
2014,House,FL,McKenna,DEM,0.38450557671966773,89426
2014,House,FL,Nugent,REP,0.6665883199776712,181508
2014,House,FL,Koller,DEM,0.3334116800223288,90786
2014,House,FL,Jolly,REP,0.7521916484774752,168172
2014,House,FL,Ross,REP,0.602812971130526,128750
2014,House,FL,Cohn,DEM,0.39718702886947405,84832
2014,House,FL,Buchanan,REP,0.615386294750554,169126
2014,House,FL,Lawrence,DEM,0.38381320748538184,105483
2014,House,FL,Rooney,REP,0.632353992742094,141493
2014,House,FL,Bronson,DEM,0.3676460072579059,82263
2014,House,FL,Murphy,DEM,0.5978435040690836,151478
2014,House,FL,Domino,REP,0.40215649593091635,101896
2014,House,FL,Clawson,REP,0.6455211637318167,159354
2014,House,FL,Freeman,DEM,0.32740692130389165,80824
2014,House,FL,Hasting,DEM,0.8160364777158243,128498
2014,House,FL,Bonner,REP,0.18396352228417562,28968
2014,House,FL,Deutch,DEM,0.9962655062674547,153395
2014,House,FL,Frankel,DEM,0.5803161557826151,125404
2014,House,FL,Spain,REP,0.41965145120687103,90685
2014,House,FL,Schultz,DEM,0.6266779134402991,103269
2014,House,FL,Kaufman,REP,0.37332208655970095,61519
2014,House,FL,Wilson,DEM,0.8617510905961926,129192
2014,House,FL,Neree,REP,0.1016489013994317,15239
2014,House,FL,Curbelo,REP,0.5146432622399078,83031
2014,House,FL,Garcia,DEM,0.48535673776009225,78306
2014,House,GA,Carter,REP,0.6091354017583316,95337
2014,House,GA,Reese,DEM,0.39086459824166836,61175
2014,House,GA,Bishop,DEM,0.5915469613259668,96363
2014,House,GA,Duke,REP,0.40845303867403315,66537
2014,House,GA,Westmoreland,REP,1,156277
2014,House,GA,Johnson,DEM,0.9993243243243243,161211
2014,House,GA,Lewis,DEM,1,170326
2014,House,GA,Price,REP,0.6604055029833162,139018
2014,House,GA,Montigel,DEM,0.33959449701668376,71486
2014,House,GA,Woodall,REP,0.6538702934893389,113557
2014,House,GA,Wight,DEM,0.3461297065106611,60112
2014,House,GA,Scott,REP,0.9990850165696579,129938
2014,House,GA,Collins,REP,0.8067463144929218,146059
2014,House,GA,Vogel,DEM,0.19325368550707828,34988
2014,House,GA,Hice,REP,0.6652229234527687,130703
2014,House,GA,Dious,DEM,0.33477707654723127,65777
2014,House,GA,Loudermilk,REP,1,161532
2014,House,GA,Allen,REP,0.5475319817281523,91336
2014,House,GA,Barrow,DEM,0.4524680182718477,75478
2014,House,GA,Scott,DEM,1,159445
2014,House,GA,Graves,REP,1,118782
2014,House,GU,Bordallo,DEM,0.5786309490520665,20693
2014,House,GU,Metcalfe,REP,0.41820927241205746,14956
2014,House,HI,Takai,DEM,0.5192833789284046,93390
2014,House,HI,Djou,REP,0.4807166210715954,86454
2014,House,HI,Gabbard,DEM,0.7874875923985072,142010
2014,House,HI,Crowley,REP,0.18648832992297582,33630
2014,House,ID,Labrador,REP,0.6500833091857433,143580
2014,House,ID,Ringo,DEM,0.3498849971022892,77277
2014,House,ID,Simpson,REP,0.6136084706453314,131492
2014,House,ID,Stallings,DEM,0.3863915293546686,82801
2014,House,IL,Rush,DEM,0.7308809685744785,162268
2014,House,IL,Tillman,REP,0.26911903142552146,59749
2014,House,IL,Kelly,DEM,0.7849421832316685,160337
2014,House,IL,Wallace,REP,0.2144213917147249,43799
2014,House,IL,Lipinski,DEM,0.6456221835171823,116764
2014,House,IL,Brannigan,REP,0.35437781648281774,64091
2014,House,IL,Gutierrez,DEM,0.7814682570823197,79666
2014,House,IL,Concepcion,REP,0.2185317429176803,22278
2014,House,IL,Quigley,DEM,0.632347746700069,116364
2014,House,IL,Kolber,REP,0.3062183796238432,56350
2014,House,IL,Roskam,REP,0.6713535383996784,160287
2014,House,IL,Mason,DEM,0.3286464616003217,78465
2014,House,IL,Davis,DEM,0.8509529400147028,155110
2014,House,IL,Bumpers,REP,0.1490470599852972,27168
2014,House,IL,Duckworth,DEM,0.5572635314055714,84178
2014,House,IL,Kaifesh,REP,0.44273646859442856,66878
2014,House,IL,Schakowsky,DEM,0.6605762473647224,141000
2014,House,IL,Atanus,REP,0.3391145467322558,72384
2014,House,IL,Dold,REP,0.5129750758838869,95992
2014,House,IL,Schneider,DEM,0.48702492411611303,91136
2014,House,IL,Foster,DEM,0.5346165289634496,93436
2014,House,IL,Senger,REP,0.46537774929622594,81335
2014,House,IL,Bost,REP,0.5246450333272941,110038
2014,House,IL,Enyart,DEM,0.4189035844720556,87860
2014,House,IL,Davis,REP,0.5865593136508903,123337
2014,House,IL,Callis,DEM,0.41344068634910974,86935
2014,House,IL,Hultgren,REP,0.6541376051838186,145369
2014,House,IL,Anderson,DEM,0.3458623948161814,76861
2014,House,IL,Shimkus,REP,0.7492317258906122,166274
2014,House,IL,Thorsland,DEM,0.2507682741093878,55652
2014,House,IL,Kinzinger,REP,0.7062127643900957,153388
2014,House,IL,Olsen,DEM,0.29378723560990433,63810
2014,House,IL,Bustos,DEM,0.5545718570833814,110560
2014,House,IL,Schilling,REP,0.44534788649735907,88785
2014,House,IL,Schock,REP,0.7471954283861555,184363
2014,House,IL,Miller,DEM,0.2528045716138445,62377
2014,House,IN,Visclosky,DEM,0.6084557919223011,86579
2014,House,IN,Leyva,REP,0.3584153823448799,51000
2014,House,IN,Walorski,REP,0.5894146005509642,85583
2014,House,IN,Bock,DEM,0.3828512396694215,55590
2014,House,IN,Stutzman,REP,0.6914908631454437,102889
2014,House,IN,Kuhnle,DEM,0.2672907999704287,39771
2014,House,IN,Rokita,REP,0.6687456882593943,94998
2014,House,IN,Dale,DEM,0.3312543117406057,47056
2014,House,IN,Brooks,REP,0.6521122398414272,105277
2014,House,IN,Denney,DEM,0.308201189296333,49756
2014,House,IN,Messer,REP,0.6589691173720424,102187
2014,House,IN,Heitzman,DEM,0.2934720224929226,45509
2014,House,IN,Carson,DEM,0.5473227567899805,61443
2014,House,IN,Ping,REP,0.41766063013869464,46887
2014,House,IN,Bucshon,REP,0.603239646265651,103344
2014,House,IN,Spangler,DEM,0.3583107141814786,61384
2014,House,IN,Young,REP,0.6256288988650569,101594
2014,House,IN,Bailey,DEM,0.3387955932433015,55016
2014,House,IA,Blum,REP,0.5107464069186259,147762
2014,House,IA,Murphy,DEM,0.4878744305337601,141145
2014,House,IA,Loebsack,DEM,0.5247558802761507,143431
2014,House,IA,Miller-Meeks,REP,0.4736233623215978,129455
2014,House,IA,Young,REP,0.5275857423439904,148814
2014,House,IA,Appel,DEM,0.4222735104549999,119109
2014,House,IA,King,REP,0.6161598937717907,169834
2014,House,IA,Mowrer,DEM,0.3827698425079726,105504
2014,House,KS,Sherow,DEM,0.320320727269165,65397
2014,House,KS,Wakefield,DEM,0.3861692794413477,87153
2014,House,KS,Kultala,DEM,0.3997911432230885,89584
2014,House,KS,Pompeo,REP,0.6666106181510716,138757
2014,House,KS,Schuckman,DEM,0.3333893818489284,69396
2014,House,KY,Whitfield,REP,0.7312292386885191,173022
2014,House,KY,Hatchett,DEM,0.268770761311481,63596
2014,House,KY,Guthrie,REP,0.6918539548744898,156936
2014,House,KY,Leach,DEM,0.3081460451255103,69898
2014,House,KY,Yarmuth,DEM,0.6349416830062057,157056
2014,House,KY,Macfarlane,REP,0.35568717026136526,87981
2014,House,KY,Puccetti,IND,0.0093711467324291,2318
2014,House,KY,Massie,REP,0.6772837349994149,150464
2014,House,KY,Newberry,DEM,0.32271626500058515,71694
2014,House,KY,Rogers,REP,0.7825380080103395,171350
2014,House,KY,Stepp,DEM,0.21746199198966054,47617
2014,House,KY,Barr,REP,0.5999495307170708,147404
2014,House,KY,Jensen,DEM,0.4000504692829292,98290
2014,House,LA,Scalise,REP,0.7756020393108309,189250
2014,House,LA,Mendoza,DEM,0.10147784462549794,24761
2014,House,LA,Dugas,DEM,0.08723627481516696,21286
2014,House,LA,Richmond,DEM,0.6869206119962089,152201
2014,House,LA,Landrieu,DEM,0.17062327932481836,37805
2014,House,LA,Boustany,REP,0.7866786869148594,185867
2014,House,LA,Barrilleaux,REP,0.09336431509980192,22059
2014,House,LA,Fleming,REP,0.7343388531110673,152683
2014,House,LA,Abraham,REP,0.23163752186382022,55489
2014,House,LA,Mayo,DEM,0.28224052498215413,67611
2014,House,LA,Dasher,REP,0.22386882125309432,53628
2014,House,LA,McAllister,REP,0.1110661195319577,26606
2014,House,LA,Holloway,REP,0.0746271148941144,17877
2014,House,LA,Brown,REP,0.04128557175716236,9890
2014,House,LA,Tarpley,REP,0.019177544656461463,4594
2014,House,LA,Graves,REP,0.27358121936404894,70715
2014,House,LA,Edwards,DEM,0.30124690980698626,77866
2014,House,LA,Dietzel,REP,0.13550036946908647,35024
2014,House,LA,Claitor,REP,0.10261568638071178,26524
2014,House,LA,Whitney,REP,0.07409112539123101,19151
2014,House,LA,Lieberman,DEM,0.028276958669756536,7309
2014,House,LA,McCulloch,REP,0.022496992018693974,5815
2014,House,LA,Bell,REP,0.020048050325171485,5182
2014,House,LA,Williams,DEM,0.01561829007385513,4037
2014,House,LA,Clark,REP,0.007149516982037226,1848
2014,House,LA,Thomas,REP,0.005598133697515079,1447
2014,House,ME,Pingree,DEM,0.6043224624309642,186674
2014,House,ME,Misiuk,REP,0.30673879403557164,94751
2014,House,ME,Murphy,IND,0.08873479271474727,27410
2014,House,ME,Poliquin,REP,0.47030848691823546,133308
2014,House,ME,Cain,DEM,0.4182636674098953,118556
2014,House,ME,Richardson,IND,0.11055290564759673,31336
2014,House,MD,Harris,REP,0.7041905933279556,176342
2014,House,MD,Tilghman,DEM,0.2948789623749091,73843
2014,House,MD,Ruppersberger,DEM,0.6132393534127137,120412
2014,House,MD,Banach,REP,0.35859213461401346,70411
2014,House,MD,Sarbanes,DEM,0.5954914654589574,128594
2014,House,MD,Long,REP,0.4030127902345957,87029
2014,House,MD,Edwards,DEM,0.7017832847677976,134628
2014,House,MD,Hoyt,REP,0.28262014105725175,54217
2014,House,MD,Hoyer,DEM,0.6402627853477261,144725
2014,House,MD,Chaffee,REP,0.35724650504335514,80752
2014,House,MD,Delaney,DEM,0.49703992946214887,94704
2014,House,MD,Bongino,REP,0.4824810009656968,91930
